-1.667456e+01 -1.782086e+01 -1.770674e+01 -2.000000e+00 -8.117851e+00 -7.203475e+00 -1.564683e+01 -2.156117e+01 -1.312289e+01 -2.252055e+01 -6.505473e+00 -3.011023e-01 -3.010300e-01 -5.825311e+00 -7.137327e+00 -8.827818e+00 -2.119053e+01 -3.487804e+01 -inf -inf  -inf -inf -inf -inf
-1.645519e+01 -1.768359e+01 -1.748165e+01 -2.000000e+00 -7.898409e+00 -6.984019e+00 -1.509005e+01 -2.089721e+01 -1.268190e+01 -2.185630e+01 -6.286016e+00 -3.011043e-01 -3.010301e-01 -5.605855e+00 -6.917871e+00 -8.608360e+00 -2.052728e+01 -3.376478e+01 -4.169511e+01 -inf  -inf -inf -inf -inf
-1.625269e+01 -1.740904e+01 -1.728410e+01 -2.000000e+00 -7.695880e+00 -6.781474e+00 -1.455395e+01 -2.028683e+01 -1.227569e+01 -2.124555e+01 -6.083469e+00 -3.011072e-01 -3.010303e-01 -5.403310e+00 -6.715324e+00 -8.405812e+00 -1.991784e+01 -3.274552e+01 -4.025359e+01 -inf  -inf -inf -inf -inf
-1.601807e+01 -1.718026e+01 -1.704905e+01 -2.000000e+00 -7.461272e+00 -6.546831e+00 -1.390938e+01 -1.958148e+01 -1.180610e+01 -2.053991e+01 -5.848825e+00 -3.011129e-01 -3.010305e-01 -5.168668e+00 -6.480680e+00 -8.171164e+00 -1.921338e+01 -3.156796e+01 -3.860744e+01 -inf  -inf -inf -inf -inf
-1.581715e+01 -1.704298e+01 -1.684377e+01 -2.000000e+00 -7.260387e+00 -6.345896e+00 -1.334016e+01 -1.897672e+01 -1.140405e+01 -1.993490e+01 -5.647887e+00 -3.011209e-01 -3.010309e-01 -4.967735e+00 -6.279743e+00 -7.970221e+00 -1.860954e+01 -3.055603e+01 -3.719431e+01 -inf  -inf -inf -inf -inf
-1.558501e+01 -1.689051e+01 -1.660706e+01 -2.000000e+00 -7.028346e+00 -6.113762e+00 -1.266726e+01 -1.827582e+01 -1.093917e+01 -1.923342e+01 -5.415746e+00 -3.011362e-01 -3.010316e-01 -4.735603e+00 -6.047604e+00 -7.738071e+00 -1.791041e+01 -2.937917e+01 -3.555210e+01 -inf  -inf -inf -inf -inf
-1.536738e+01 -1.661596e+01 -1.639260e+01 -2.000000e+00 -6.810878e+00 -5.896145e+00 -1.202847e+01 -1.761896e+01 -1.050402e+01 -1.857541e+01 -5.198120e+00 -3.011600e-01 -3.010326e-01 -4.517990e+00 -5.829978e+00 -7.520430e+00 -1.725630e+01 -2.827557e+01 -3.402192e+01 -inf  -inf -inf -inf -inf
-1.515621e+01 -1.643293e+01 -1.617981e+01 -2.000000e+00 -6.599970e+00 -5.685001e+00 -1.140337e+01 -1.698039e+01 -1.008251e+01 -1.793461e+01 -4.986961e+00 -3.011980e-01 -3.010344e-01 -4.306852e+00 -5.618822e+00 -7.309247e+00 -1.662176e+01 -2.719749e+01 -3.253739e+01 -inf  -inf -inf -inf -inf
-1.492696e+01 -1.618894e+01 -1.595140e+01 -2.000000e+00 -6.371203e+00 -5.455809e+00 -1.072381e+01 -1.628754e+01 -9.627081e+00 -1.723626e+01 -4.757740e+00 -3.012665e-01 -3.010375e-01 -4.077670e+00 -5.389607e+00 -7.079985e+00 -1.593571e+01 -2.602324e+01 -3.094325e+01 -4.190899e+01  -inf -inf -inf -inf
-1.471414e+01 -1.591439e+01 -1.574242e+01 -2.000000e+00 -6.159123e+00 -5.243070e+00 -1.009049e+01 -1.563985e+01 -9.205752e+00 -1.657626e+01 -4.544959e+00 -3.013720e-01 -3.010423e-01 -3.864945e+00 -5.176833e+00 -6.867138e+00 -1.529837e+01 -2.491269e+01 -2.946040e+01 -3.998939e+01  -inf -inf -inf -inf
-1.447854e+01 -1.577712e+01 -1.550094e+01 -2.000000e+00 -5.924940e+00 -5.007634e+00 -9.384398e+00 -1.491048e+01 -8.740758e+00 -1.581308e+01 -4.309442e+00 -3.015682e-01 -3.010513e-01 -3.629538e+00 -4.941331e+00 -6.631502e+00 -1.458886e+01 -2.363493e+01 -2.779350e+01 -3.783928e+01  -inf -inf -inf -inf
-1.426063e+01 -1.557889e+01 -1.528201e+01 -2.000000e+00 -5.709286e+00 -4.789979e+00 -8.730587e+00 -1.422227e+01 -8.314645e+00 -1.505497e+01 -4.091660e+00 -3.018734e-01 -3.010653e-01 -3.411927e+00 -4.723577e+00 -6.413533e+00 -1.393201e+01 -2.240397e+01 -2.624863e+01 -3.584497e+01  -inf -inf -inf -inf
-1.405254e+01 -1.535010e+01 -1.507500e+01 -2.000000e+00 -5.504780e+00 -4.582283e+00 -8.111938e+00 -1.355320e+01 -7.915707e+00 -1.426898e+01 -3.883765e+00 -3.023486e-01 -3.010874e-01 -3.204296e+00 -4.515730e+00 -6.205353e+00 -1.330982e+01 -2.119838e+01 -2.480556e+01 -3.399491e+01  -inf -inf -inf -inf
-1.382441e+01 -1.512131e+01 -1.484690e+01 -2.000000e+00 -5.283423e+00 -4.354846e+00 -7.435468e+00 -1.278925e+01 -7.489209e+00 -1.331860e+01 -3.655963e+00 -3.032100e-01 -3.011279e-01 -2.976970e+00 -4.288034e+00 -5.977044e+00 -1.262739e+01 -1.981429e+01 -2.322171e+01 -3.196363e+01  -4.081812e+01 -inf -inf -inf
-1.360478e+01 -1.484677e+01 -1.463039e+01 -2.000000e+00 -5.075553e+00 -4.136314e+00 -6.784647e+00 -1.200570e+01 -7.093239e+00 -1.232648e+01 -3.436818e+00 -3.045945e-01 -3.011943e-01 -2.758594e+00 -4.069108e+00 -5.757099e+00 -1.196632e+01 -1.840663e+01 -2.167628e+01 -2.997268e+01  -3.837996e+01 -inf -inf -inf
-1.339240e+01 -1.499245e+01 -1.440344e+01 -2.000000e+00 -4.884077e+00 -3.925639e+00 -6.156770e+00 -1.118806e+01 -6.729217e+00 -1.131871e+01 -3.225101e+00 -3.067862e-01 -3.013027e-01 -2.548096e+00 -3.857855e+00 -5.544130e+00 -1.131904e+01 -1.696627e+01 -2.014392e+01 -2.798324e+01  -3.592552e+01 -inf -inf -inf
-1.317804e+01 -1.470270e+01 -1.419121e+01 -2.000000e+00 -4.708764e+00 -3.714007e+00 -5.541043e+00 -1.032873e+01 -6.385099e+00 -1.031539e+01 -3.011596e+00 -3.103807e-01 -3.014880e-01 -2.336507e+00 -3.645341e+00 -5.328609e+00 -1.066450e+01 -1.551109e+01 -1.863170e+01 -2.603331e+01  -3.353653e+01 -4.183644e+01 -inf -inf
-1.295640e+01 -1.439774e+01 -1.397241e+01 -2.000000e+00 -4.563686e+00 -3.497074e+00 -4.934251e+00 -9.432487e+00 -6.048076e+00 -9.317348e+00 -2.790943e+00 -3.164630e-01 -3.018177e-01 -2.118729e+00 -3.426767e+00 -5.104419e+00 -9.971291e+00 -1.400671e+01 -1.709031e+01 -2.405308e+01  -3.112164e+01 -3.885675e+01 -inf -4.160257e+01
-1.272451e+01 -1.410799e+01 -1.374285e+01 -2.000000e+00 -4.481133e+00 -3.275007e+00 -4.353971e+00 -8.539829e+00 -5.700755e+00 -8.343695e+00 -2.560220e+00 -3.270113e-01 -3.024138e-01 -1.891612e+00 -3.200052e+00 -4.866379e+00 -9.170228e+00 -1.242487e+01 -1.548355e+01 -2.198792e+01  -2.860750e+01 -3.566389e+01 -inf -3.817702e+01
-1.251482e+01 -1.381824e+01 -1.353697e+01 -2.000000e+00 -4.480929e+00 -3.085167e+00 -3.904400e+00 -7.839490e+00 -5.381752e+00 -7.553607e+00 -2.351836e+00 -3.423954e-01 -3.032810e-01 -1.685517e+00 -2.997500e+00 -4.643883e+00 -8.252707e+00 -1.100068e+01 -1.404452e+01 -2.013812e+01  -2.636173e+01 -3.275472e+01 -3.997271e+01 -3.513017e+01
-1.229295e+01 -1.385720e+01 -1.330496e+01 -2.000000e+00 -4.505690e+00 -2.909318e+00 -3.515818e+00 -7.263846e+00 -5.045856e+00 -6.803496e+00 -2.131077e+00 -3.679293e-01 -3.046228e-01 -1.463664e+00 -2.786705e+00 -4.389826e+00 -6.947495e+00 -9.437316e+00 -1.246933e+01 -1.808011e+01  -2.381657e+01 -2.939902e+01 -3.606619e+01 -3.163454e+01
-1.207948e+01 -1.393498e+01 -1.308558e+01 -2.000000e+00 -4.480918e+00 -2.775010e+00 -3.203768e+00 -6.885501e+00 -4.740268e+00 -6.168760e+00 -1.921167e+00 -4.055650e-01 -3.063511e-01 -1.248516e+00 -2.588158e+00 -4.097616e+00 -5.545705e+00 -7.917695e+00 -1.093786e+01 -1.605037e+01  -2.116179e+01 -2.608723e+01 -3.219554e+01 -2.805368e+01
-1.185652e+01 -1.378005e+01 -1.286173e+01 -2.000000e+00 -4.360474e+00 -2.659081e+00 -2.890411e+00 -6.562579e+00 -4.447080e+00 -5.595029e+00 -1.720469e+00 -4.638677e-01 -3.085350e-01 -1.045775e+00 -2.385561e+00 -3.649144e+00 -4.165925e+00 -6.392756e+00 -9.384491e+00 -1.391311e+01  -1.819252e+01 -2.280350e+01 -2.830820e+01 -2.415953e+01
-1.163910e+01 -1.397696e+01 -1.264110e+01 -2.000000e+00 -4.143383e+00 -2.539022e+00 -2.557865e+00 -6.176349e+00 -4.184769e+00 -5.102648e+00 -1.556348e+00 -5.443239e-01 -3.105291e-01 -9.105556e-01 -2.190060e+00 -3.024219e+00 -3.039805e+00 -5.060992e+00 -7.971325e+00 -1.169427e+01  -1.541763e+01 -1.987979e+01 -2.467418e+01 -2.036320e+01
-1.141885e+01 -1.396006e+01 -1.242010e+01 -2.000000e+00 -3.923291e+00 -2.413516e+00 -2.304991e+00 -5.843831e+00 -3.973836e+00 -4.759335e+00 -1.402068e+00 -6.525308e-01 -3.104729e-01 -8.678820e-01 -1.989761e+00 -2.402488e+00 -2.197684e+00 -3.979044e+00 -6.638785e+00 -9.540747e+00  -1.298425e+01 -1.709334e+01 -2.110963e+01 -1.676712e+01
-1.119947e+01 -1.383022e+01 -1.220049e+01 -2.000000e+00 -3.701003e+00 -2.297388e+00 -2.226300e+00 -5.690421e+00 -3.899989e+00 -4.679342e+00 -1.227076e+00 -7.857975e-01 -3.058720e-01 -9.552961e-01 -1.798813e+00 -1.915415e+00 -1.657751e+00 -3.245625e+00 -5.330079e+00 -7.805638e+00  -1.089508e+01 -1.435603e+01 -1.762439e+01 -1.334882e+01
-1.097999e+01 -1.408842e+01 -1.198033e+01 -2.000000e+00 -3.512969e+00 -2.183003e+00 -2.471527e+00 -5.777969e+00 -4.082897e+00 -4.927420e+00 -1.060767e+00 -9.379310e-01 -3.019354e-01 -1.266653e+00 -1.650852e+00 -1.511967e+00 -1.386146e+00 -2.850312e+00 -4.266653e+00 -6.567624e+00  -9.088924e+00 -1.179954e+01 -1.427821e+01 -1.009984e+01
-1.075995e+01 -1.436770e+01 -1.176005e+01 -2.000000e+00 -3.460579e+00 -2.105078e+00 -3.060195e+00 -6.047744e+00 -4.469045e+00 -5.426185e+00 -9.641672e-01 -1.096200e+00 -3.136488e-01 -1.825213e+00 -1.594154e+00 -1.170752e+00 -1.341613e+00 -2.565470e+00 -3.633783e+00 -5.745787e+00  -7.594985e+00 -9.599528e+00 -1.129119e+01 -7.401469e+00
-1.053990e+01 -1.389286e+01 -1.154009e+01 -2.000000e+00 -3.505919e+00 -2.081383e+00 -3.552179e+00 -6.311259e+00 -4.693420e+00 -5.797782e+00 -9.151947e-01 -1.245009e+00 -3.441253e-01 -2.247885e+00 -1.618160e+00 -9.410119e-01 -1.367446e+00 -2.354619e+00 -3.254951e+00 -5.285891e+00  -6.652464e+00 -8.054650e+00 -9.070291e+00 -5.582109e+00
-1.031996e+01 -1.387472e+01 -1.132008e+01 -2.000000e+00 -3.579804e+00 -2.066905e+00 -3.840705e+00 -6.585234e+00 -4.786279e+00 -6.015498e+00 -8.866516e-01 -1.369472e+00 -3.920957e-01 -2.462058e+00 -1.697446e+00 -8.044904e-01 -1.316712e+00 -2.200611e+00 -2.955121e+00 -4.955432e+00  -6.078334e+00 -7.051242e+00 -7.550511e+00 -4.458978e+00
-1.009999e+01 -1.407368e+01 -1.110004e+01 -2.000000e+00 -3.664431e+00 -2.042699e+00 -4.056168e+00 -6.880939e+00 -4.849252e+00 -6.181795e+00 -8.689929e-01 -1.463846e+00 -4.639216e-01 -2.593842e+00 -1.813036e+00 -7.093699e-01 -1.216555e+00 -2.045128e+00 -2.691878e+00 -4.657424e+00  -5.645801e+00 -6.331837e+00 -6.491233e+00 -3.731971e+00
-9.879943e+00 -1.367860e+01 -1.088001e+01 -2.000000e+00 -3.742894e+00 -2.011984e+00 -4.245853e+00 -7.152018e+00 -4.926019e+00 -6.323230e+00 -8.561646e-01 -1.540424e+00 -5.724183e-01 -2.701439e+00 -1.931812e+00 -6.263740e-01 -1.115000e+00 -1.900514e+00 -2.472512e+00 -4.407099e+00  -5.296688e+00 -5.759956e+00 -5.721577e+00 -3.198860e+00
-9.659987e+00 -1.394806e+01 -1.066001e+01 -2.000000e+00 -3.815474e+00 -1.979761e+00 -4.452448e+00 -7.390096e+00 -5.048602e+00 -6.466984e+00 -8.476868e-01 -1.624413e+00 -7.366527e-01 -2.829216e+00 -2.028283e+00 -5.508729e-01 -1.025788e+00 -1.776587e+00 -2.291257e+00 -4.200594e+00  -4.993830e+00 -5.266114e+00 -5.125871e+00 -2.769837e+00
-9.439993e+00 -1.364714e+01 -1.044002e+01 -2.000000e+00 -3.880695e+00 -1.949124e+00 -4.701498e+00 -7.605981e+00 -5.244219e+00 -6.632367e+00 -8.443908e-01 -1.739752e+00 -9.813305e-01 -3.005436e+00 -2.101811e+00 -4.890043e-01 -9.572384e-01 -1.682740e+00 -2.154490e+00 -4.044335e+00  -4.720263e+00 -4.832393e+00 -4.647407e+00 -2.413254e+00
-9.220000e+00 -1.345122e+01 -1.022003e+01 -2.000000e+00 -3.933032e+00 -1.921116e+00 -4.989981e+00 -7.796665e+00 -5.526433e+00 -6.806901e+00 -8.450566e-01 -1.905868e+00 -1.328078e+00 -3.230096e+00 -2.147171e+00 -4.486640e-01 -9.160601e-01 -1.627153e+00 -2.073117e+00 -3.948265e+00  -4.477726e+00 -4.467788e+00 -4.265513e+00 -2.121069e+00
